time,state_name,acceleration,height,speed
25.94,  drogue,-19.1,1254.26,-29.84
25.97,  drogue,-21.68,1249.88,-29.8
26.07,  drogue,-18.58,1246.45,-29.77
26.17,  drogue,-17.03,1244.92,-29.74
26.26,  drogue,-17.03,1244.92,-29.74
26.27,  drogue,-16,1242.07,-29.75
26.37,  drogue,-14.45,1239.97,-29.83
26.47,  drogue,-12.39,1236.26,-29.93
26.57,  drogue,-14.97,1233.41,-30.12
26.58,  drogue,-14.97,1233.41,-30.12
26.67,  drogue,-17.55,1229.13,-30.33
26.77,  drogue,-22.19,1229.41,-30.58
26.87,  drogue,-21.16,1224.94,-30.9
26.9,  drogue,-21.16,1224.94,-30.9
26.97,  drogue,-18.06,1217.25,-31.22
27.07,  drogue,-23.74,1215.92,-31.56
27.17,  drogue,-22.19,1214.02,-31.9
27.22,  drogue,-22.19,1214.02,-31.9
27.27,  drogue,-14.45,1212.88,-32.22
27.37,  drogue,-16.52,1213.26,-32.52
27.47,  drogue,-18.06,1215.06,-32.78
27.54,  drogue,-18.06,1215.06,-32.78
27.57,  drogue,-17.55,1211.17,-32.98
27.67,  drogue,-14.97,1201.02,-33.09
27.77,  drogue,-14.45,1192.49,-33.09
27.86,  drogue,-14.45,1192.49,-33.09
27.87,  drogue,-14.45,1188.04,-32.99
27.97,  drogue,-11.87,1185.39,-32.81
28.07,  drogue,-9.29,1185.01,-32.54
28.17,  drogue,-9.81,1182.17,-32.19
28.18,  drogue,-9.81,1182.17,-32.19
28.27,  drogue,-8.77,1177.62,-31.75
28.37,  drogue,-6.19,1169.49,-31.23
28.47,  drogue,-10.32,1169.78,-30.65
28.5,  drogue,-10.32,1169.78,-30.65
28.57,  drogue,-7.74,1164.39,-30.05
28.67,  drogue,-6.19,1162.5,-29.42
28.77,  drogue,-8.77,1160.42,-28.74
28.82,  drogue,-8.77,1160.42,-28.74
28.87,  drogue,-7.74,1158.25,-28.07
28.97,  drogue,-9.81,1155.98,-27.44
29.07,  drogue,-6.71,1152.96,-26.87
29.14,  drogue,-6.71,1152.96,-26.87
29.17,  drogue,-11.87,1149.28,-26.34
29.27,  drogue,-11.36,1147.96,-25.88
29.37,  drogue,-15.48,1146.55,-25.5
29.46,  drogue,-15.48,1146.55,-25.5
29.47,  drogue,-13.94,1145.23,-25.2
29.57,  drogue,-17.55,1141.93,-25.01
29.67,  drogue,-19.61,1139.85,-24.96
29.77,  drogue,-16,1141.17,-25.03
29.78,  drogue,-16,1141.17,-25.03
29.87,  drogue,-17.55,1137.31,-25.2
29.97,  drogue,-17.03,1134.77,-25.41
30.07,  drogue,-17.03,1129.12,-25.67
30.1,  drogue,-17.03,1129.12,-25.67
30.17,  drogue,-18.58,1124.03,-25.99
30.27,  drogue,-20.13,1123.19,-26.35
30.37,  drogue,-17.03,1122.15,-26.77
30.42,  drogue,-17.03,1122.15,-26.77
30.47,  drogue,-17.03,1120.08,-27.19
30.57,  drogue,-11.87,1115,-27.61
30.67,  drogue,-9.81,1114.81,-28.03
30.74,  drogue,-9.81,1114.81,-28.03
30.77,  drogue,-9.29,1117.17,-28.43
30.87,  drogue,-5.68,1113.12,-28.8
30.97,  drogue,-2.58,1109.17,-29.15
31.06,  drogue,-2.58,1109.17,-29.15
31.07,  drogue,-3.1,1102.41,-29.46
31.17,  drogue,-8.26,1099.69,-29.72
31.27,  drogue,-7.74,1095.93,-29.93
31.37,  drogue,-6.19,1091.06,-30.12
31.38,  drogue,-6.19,1091.06,-30.12
31.47,  drogue,-9.29,1090.02,-30.26
31.57,  drogue,-13.94,1087.12,-30.36
31.67,  drogue,-14.45,1085.15,-30.43
31.7,  drogue,-14.45,1085.15,-30.43
31.77,  drogue,-14.97,1079.62,-30.44
31.87,  drogue,-15.48,1074.94,-30.42
31.97,  drogue,-17.03,1074.75,-30.4
32.02,  drogue,-17.03,1074.75,-30.4
32.07,  drogue,-16.52,1070.82,-30.37
32.17,  drogue,-16.52,1068.76,-30.36
32.27,  drogue,-19.1,1065.95,-30.31
32.34,  drogue,-19.1,1065.95,-30.31
32.37,  drogue,-16,1062.58,-30.26
32.47,  drogue,-23.74,1059.59,-30.19
32.57,  drogue,-16,1058.47,-30.14
32.66,  drogue,-16,1058.47,-30.14
32.67,  drogue,-23.74,1053.79,-30.1
32.77,  drogue,-19.1,1050.06,-30.06
32.87,  drogue,-21.16,1048.65,-30.03
32.97,  drogue,-20.65,1043.52,-30.04
32.98,  drogue,-20.65,1043.52,-30.04
33.07,  drogue,-19.1,1042.02,-30.07
33.17,  drogue,-20.65,1041.18,-30.1
33.27,  drogue,-19.1,1037.82,-30.12
33.3,  drogue,-19.1,1037.82,-30.12
33.37,  drogue,-19.61,1029.9,-30.16
33.47,  drogue,-19.61,1028.03,-30.17
33.57,  drogue,-19.1,1027.1,-30.17
33.62,  drogue,-19.1,1027.1,-30.17
33.67,  drogue,-19.1,1022.63,-30.17
33.77,  drogue,-16.52,1022.35,-30.18
33.87,  drogue,-16,1019.65,-30.17
33.94,  drogue,-16,1019.65,-30.17
33.97,  drogue,-20.13,1014.34,-30.13
34.07,  drogue,-18.06,1011.17,-30.12
34.17,  drogue,-17.55,1006.99,-30.08
34.26,  drogue,-17.55,1006.99,-30.08
34.27,  drogue,-17.55,1004.85,-30.04
34.37,  drogue,-17.55,1001.41,-30
34.47,  drogue,-17.55,1000.57,-29.93
34.57,  drogue,-21.16,997.5,-29.85
34.58,  drogue,-21.16,997.5,-29.85
34.67,  drogue,-14.45,992.21,-29.8
34.77,  drogue,-18.58,989.51,-29.75
34.87,  drogue,-15.48,988.12,-29.67
34.9,  drogue,-15.48,988.12,-29.67
34.97,  drogue,-16.52,983.48,-29.63
35.07,  drogue,-19.61,982.18,-29.58
35.17,  drogue,-17.03,979.4,-29.52
35.22,  drogue,-17.03,979.4,-29.52
35.27,  drogue,-16,977.17,-29.46
35.37,  drogue,-18.58,971.98,-29.44
35.47,  drogue,-21.68,970.22,-29.42
35.54,  drogue,-21.68,970.22,-29.42
35.57,  drogue,-17.55,967.16,-29.38
35.67,  drogue,-16.52,962.8,-29.38
35.77,  drogue,-16.52,960.12,-29.37
35.86,  drogue,-16.52,960.12,-29.37
35.87,  drogue,-18.06,959.29,-29.36
35.97,  drogue,-17.03,955.77,-29.36
36.07,  drogue,-21.16,949.85,-29.37
